id,title
63499126-62dd-4f0f-84f2-2915bc4f2048,
6b0cc881-e67f-438a-a57e-b2c598509b12,Kenshi wo Mezashite Nyuugaku shita no ni Mahou Tekisei 9999 nan desu kedo!?
d45ba05a-a218-4c91-9f02-5efacb54e6e3,Fiancée of the Wizard
3e98f2a9-f57d-4d08-89aa-b5b2189f7fb6,Ano Hito no I ni wa Boku ga Tarinai
6fa85f8c-e01e-4737-956f-b2d68119f44d,Azure Wants to Turn Me into the Ideal BF
ea3d37dc-e694-4535-a7cb-dfb43c71a897,Carve the Different World with Control Magic!
334fecc8-8bff-4256-834a-9429059c0f72,Mikudashi Ibari wa Mikudashitai!
e9c59841-3386-4cbb-a581-b4e250cdc4ac,Youkai Shoujo ―Monsuga―
4c4feee0-7307-4532-b6c6-cbb552d61529,The City of Imprisoned Love
77122bdd-1cbc-42a6-8eea-8167d6d3bb39,Shuukan Brick
d8fc8d7f-25bb-4a78-8e41-f91988508092,"Ouji-sama Nante, Kocchi Kara Negaisage Desu wa!"
55a07653-5be6-49e5-b705-c663c90981ac,Batsu-Hare
19e5e8f6-ff67-4698-b644-6cae7f374d2e,Saenai Riman to Yankee Joshi Kousei
5b4d6b1a-6cdd-4453-8e89-0f4855a7d799,"Ijimeru Aitsu ga Waruinoka, Ijimerareta Boku ga Waruinoka?"
5666ae25-a015-4d06-a44e-2dca0446f8fc,Ougon no Keikenchi
c899a40c-00f9-471a-bd09-5b76068beca3,"Your Majesty, Please Spare Me This Time"
7cdafb87-bde5-4025-aba0-36efd9432a61,Drifters
40f930cb-0a1b-403c-99c2-bbc0fd31e626,"I'm a Maid, but I've Pulled Out the Holy Sword?!"
fd9caf16-9b4b-452b-b753-3d9bd1269fe4,
53fc44bd-b97c-4878-8c65-c1192f1fcb80,"I'm the Villainess, but I'm Being Captured by the Heroine!? Anthology Comic"
ead008ec-98cf-434b-a86b-f3945b329d9d,"MAOYU : Archenemy and Hero “Become mine, Hero” “I refuse!”"
f7f430ab-2c24-49d3-b698-c9ff4787805b,Flying Witch
ca7b19f3-7752-490c-9a0c-607d9afeedc8,The Dungeon Seeker
cac1a74c-0b5f-498a-8472-05f0636e1b4d,Return to Player
5f11b455-4d6a-49c9-828e-118395bd8547,"Kanojo ga Senpai ni NTR-reta node, Senpai no Kanojo wo NTR-masu"
94210b9d-93fc-430d-9a1d-b9a8cfcb2461,Saitei Chara ni Tensei shita Ore wa Ikinokoritai
fd4f1147-c090-4a28-923e-eb4918f94d5a,I Reincarnated as a White Pig Noble's Daughter from a Shoujo Manga
182f72c5-1949-4b22-8335-a64cafd128cb,Hiiragi-san Chi no Kyuuketsu Jijou
2861a633-f485-4e15-a733-b545fb97773a,The Sultan's Love
a5fe1bd9-3e02-40f9-be4f-8852b69cabf7,"Fuyu Fenrir no Itoshigo to Natta Watashi ga, Zetsubou kara Iyasareteiku Hanashi"
0856403f-7519-4c2d-ab44-83b5eef48472,"Reiko no Fuugi: Akuyaku Reijou to Yobarete imasu ga, tada no Binbou Musume desu"
35e93249-6b90-438d-8955-591f15d352c1,I Confessed to a Lone Wolf Girl
04fe6d31-460f-41f3-b56a-5e4f7659afa5,Machigatta Ko wo Mahou Shoujo ni Shite Shimatta
82537468-b159-4711-af3f-fd83944b4409,Ookiku Nattara Kekkon Suru!
50bac62c-3e1a-4237-a3a2-c64cc82d3677,Dokyuu Hentai HxEros
20d74873-a9d2-4f9e-a2ae-221be54ed620,Mutual Love
09ffc64f-b9a1-48aa-aafa-02b2c261402a,Suterare Saikyou Ouji wa Jitsuryoku de Donna Onna mo Dakimakuru
5ed2558b-66e8-4413-aff8-0ff317f9f1d0,I Am the Sorcerer King
f7bd1566-5b2e-4ffa-8895-ee61884cda98,Jiisama ga Iku
eb17e1e9-7a26-4173-88fa-6878a7081a59,Infection
4265c437-7d57-4d31-9b1d-0e574a07b7b7,Bakemonogatari
a6db8260-724c-4038-b2fe-ddbc6501d8ef,Saegusa-san wa Megane-senpai to Koi wo Egaku
bc9e88f4-ee57-4162-be44-c80ab616b418,Kemokko Dobutsuen!
1b46b76c-bd79-4d42-8b21-e199993fee49,Houkago
42c57bae-fc53-4aa1-b2e3-0c51e30b0521,
ba549e23-300f-426a-81e9-114115db5bcd,"Zatsuyo Gakari Ken Shien Jutsu Shi Ha Party Tsuiho Ni Akogareru ~Seken Ha Tsuiho Boomnanoni, Ore Wo Kadai Hyoka Suru Party Member Tachi Ga Kesshite Tebanaso to Shitekurenai~"
acaf9991-d55c-4d8d-8f26-f98d769f4e32,Cut & Paste de Kono Sekai o Ikiteiku
6ccbcdcd-9717-4994-bbbf-381e949b705b,Ore no tomodachi ♂♀ ga kawai sugite komaru!
2ba04256-b285-481e-a864-78fe40525140,Hikikomori Reijou wa Hanashi no Wakaru Seijuuban
9edbc41a-5c25-4f1a-b323-9c0c9552dc34,Kimi Janakya Dame na Dorei Shoujo
26657dd2-fa37-4fc0-a3f4-1feae4c571a2,Rettou Gan no Tensei Majutsushi ~ Shiitage Rareta Saikyou no Minashigo ga Isekai de Musou Suru
6ab4c34c-a4e5-4be2-9803-cd979ef376cb,That Dragon (Exchange) Student Stands Out More Than Me
a33ed583-0bc0-40f2-af73-5395c3b7fbee,Jashinkankin Harem de Isekai Seifuku!
10a4985d-0713-462e-a9d6-767bf91e4fd7,Helck
9038211c-65b3-43b8-9471-9bda65049220,Ookami wa Nemuranai
89bcfe0b-caa3-4d1b-9679-139b44a0b505,Horobi no Kuni no Seifukusha ~Maou wa Sekai wo Seifukusuru Youdesu~
ef97dcf8-9ecb-4a71-96c2-c09302dc6d7d,Saikyou Mahoushi no Inton Keikaku: The Alternative
4a30061a-bc66-4efd-9c4b-87daf8313381,Citrus +
e87483f7-3099-4594-a166-d9974b205d9a,Stepmother's Friends
4080db42-038f-4f6b-a8ab-0ddc71183e1a,Kawaii Kouhai ni Iwasaretai
19dfa2f3-0fa9-4272-aeef-b4c59c5d1031,"Saikyou Shoku <Ryukishi> Kara Shokyu Shoku <Hakobiya> Ni Nattano Ni, Naze Ka Yushatachi Kara Tayoraretemasu"
d7370cf3-c764-4469-9c72-8b70222f0409,There's Weird Voices Coming from the Room Next Door!
a840d47c-4080-4783-9c42-af8100e48079,Tsuredure Children
f991e6e5-7183-4ff3-be2b-22b2727b6233,The Angelic Transfer Student and Mastophobia-kun
2632dd4b-4005-44f9-8a5f-5e1b752e3e42,The Struggle of Being Reincarnated as the Marquess's Daughter: I'll Deal with What's Coming to Me!
cb2a1341-a160-4b97-9fdd-b708569a27d7,Souzoushu nano de Motto Yasashikute Kudasai!
d5c321e4-af53-4dfd-b6f8-78b0c5d556f8,Kizetsu Yuusha to Ansatsu Hime
5588759b-894a-468e-9497-eb43f2c51fee,
7f30dfc3-0b80-4dcc-a3b9-0cd746fac005,Detective Conan
9378185e-9f81-4d0e-873f-7249b7b25c53,Reunion After a Long Time With a Related Older Sister During Summer Vacation
098dfe5d-9b82-4d77-9145-a7a4e7b514f3,Hero-san to Moto Onna Kanbu-san
5ec25568-3e81-4106-aa7c-dd5d3d337cd3,Gal Assi
2d282b5e-599d-4915-83ba-42b69c42954b,"Kuzumi-kun, Can't You Read the Room?"
30b68b83-d8cd-46c2-ad6c-e2eca355ab36,Shini Yasui Koushaku Reijou to Shichi-nin no Kikoushi
6350ac1f-80c0-45d0-90f8-c7e76e00b7ec,Tensei shitara Maou-sama ni Dekiai saremashita
b0519bc6-977e-4c72-aaed-cd43eaf19bf9,Drunk Lady Warrior Belle.
0c3e20da-6f48-468f-bf92-755ee46e05ec,
1857b4ae-4ddf-45db-9296-f74c626a0e4c,Boku wa Konyaku Haki Nante Shimasen kara ne
b26eb029-0165-4959-8c74-2a76b39b97db,Retired Heroes
ea4fa22d-4d70-4b04-9566-f860d7659a7e,Busou Shoujo Machiavellism
02adf3a3-210f-475a-889f-1db74c58e1f5,"Kitaku Tochuu de Yome to Musume ga Dekita n dakedo, Dragon datta."
6994b74a-2ecd-4a54-8d23-d2adff5e0b0c,Player
e63fc981-7fd2-469d-9d89-a1bbb0b609b4,Oku-san
bc998000-171b-4fbe-9dd8-570e56c0845d,Maitsuki Niwa-tsuki Ooya-tsuki
e6798008-41b8-49fa-9318-a653ffe11c73,"Onegai, Nugashite."
b84a9c69-624b-4c4f-ac57-8d9a162883f1,Ponkotsu Ponko
9b449f97-87a9-485f-b7d6-fd6732904dea,Maou Reijou no Kyouiku Gakari ~Yuusha Gakuin wo Tsuihou Sareta Heimin Kyoushi wa Maou no Musume-Tachi no Katei Kyoushi to Naru~
10ac3ce4-de88-49c6-b9f9-001a5bf08351,Only I Know That This World Is a Game
ade16db0-9c37-48f0-b544-4a4954d2e60c,"Roku-hime wa Kami Goei ni Koi wo Suru ~Saikyou no Shugo Kishi, Tenseishite Mahou Gakuen ni Iku~"
8c21fe3b-4fe6-4f11-b51b-ced00d8aec60,Aekanaru
cc1b8669-82b2-4232-99c1-40d48fc2d988,Undead Unluck
261ff484-8ab5-45ba-8bcb-02517d1d1cc3,"'Tis Time for ""Torture,"" Princess"
40a3d215-dd19-4c2d-a802-71208105f4ca,Hitozuma Medusa-san to no NTR Seikatsu
13c3245e-ca45-4f8f-983f-7357c66c1ba5,"Ore, Yuusha janai desu kara. - VR Sekai no Chouten ni Kunrin Seshi Otoko. Tenseishi, Level 1 no Mushoku kara Restart suru"
5c4ed3a8-7806-4bae-bdc3-87965eea0c31,The Emperor's Partner
45866858-19c2-4f54-9e15-226e2f2beabf,Tensei Babaa wa Misugosenai! Moto Akutoku Jotei no Nishuume Life
c81b78ce-b6d8-4100-8a4b-cccc253e7eb1,Shimazaki Nana@Oshigoto Boshuuchuu
394398f2-6287-48c7-9713-cd1759c97291,The Blood Princess and the Knight
55973f4c-d211-402f-9cc2-49a60bbaab95,Boku no Nakama wa Isekai Saikyo Undead
a6dc8243-4452-4272-9f39-d3a250dc51c4,Momogusa-san ga Monogusa Sugiru!!
24c2e0fc-e381-4e84-b011-1a11887ee6f0,JK-chan and Her Classmate's Mom
7f15e45c-b7fd-4164-8d8e-ede14a817f0d,The Extra's Academy Survival Guide
7647fe0b-576f-4616-9de8-d9998727ced4,Lady Chef Royale
c185ef1c-6fec-44f1-8c79-a8e74399cdba,"Eroge Sekai ni Tensei Shita Ore ga, Oshi e no Ai de Netorare Heroine wo Shiawase ni Suru."
6f4c39db-e070-4e2b-a8af-f9424983edf2,Mori de Seijo wo Hirotta Saikyou no Kyuuketsu-hime ~Musume no Tamenara Kuni de Moassari Horoboshimasu!~
c196dcc8-d942-4abf-987f-bfa244650585,Gantz
02860cdf-1020-40f1-a23f-2025d80f6290,GTO: Great Teacher Onizuka
ba64c401-4fa1-4f20-8b25-aed86525bdbb,
b9170530-88ff-4e39-8f68-e11a17a89770,Lady to Queen
64773610-ab68-4ba2-949a-cbba391d7bac,Reverse Villain
8ebf69e8-2f80-4f1a-b537-43771049be63,Watashitachi wa Moto Joshi desu
68236d5a-329c-4fb4-9ebb-7f7264fe28a9,
585e6941-5cfb-4f06-8813-4343c6c1bd5c,The World's Fastest Level Up!
0ca5bda2-0567-4529-963f-4136a098d4aa,"Zense wa Reikoku Koutei, Konse wa Youjo"
1e0b5482-fc3e-421d-9985-cb33fd561e3d,Assistant Teacher at a Girls Magic Academy
39d875a6-5df3-4323-a2da-3a0b50af429a,Dou Luo Da Lu
28f86472-0fab-4229-96da-6d3c9b2633de,Boku no Kanojo wa Dekkawaii (Pre-Serialization)
345d29ab-46ae-4c0b-93e8-d4b9984df628,Maou to Yuusha no Tatakai no Ura de
be8fe64b-37da-4fba-b14d-603aba19be1f,Claymore
85d43b0b-b977-43bb-b7d8-a688d48b3107,Obokoi Majo wa Majiwaritai!
20fd49ae-0e6f-451d-94ca-00aa780f3897,Catulus Syndrome
ede31cbb-dbd1-4c92-bd27-a21e31275c6b,Suuji de Sukuu! Jyakushou Kokka
b008fe69-1b64-4e2b-820a-ce513979ab17,Isekai de Nonbiri Iyashi te Hajimemasu ~Doku nimo Kusuri nimo Naranai kara Tensei Shita Ohanashi~
8f1e5480-b078-4fd2-80d8-d8e518b49c6b,Kimi wa Midara na Boku no Joou
c5a4bab0-87f0-4843-b49a-603ca52f9ef5,My Mobster Girlfriend
f10f0325-c075-41e2-8349-0d9c6c2e556d,Tensei Kenja wa Musume to Kurasu
8bd19e5c-94f7-4368-a918-50f463857446,Kuroshitsuji
2c39ff2e-99f3-49ee-a715-6c429c961db4,Onna Yuusha to Shota Orc
0d4b349e-b7a2-4d63-9ce0-f864e790c4a2,Veil
06323c7e-60cd-4759-80bd-4f2a2737174d,Koe no Chiisai Komori-san to Kusodeka Oogoe no Oobayashi-kun
dd390a8e-1db0-48cb-b660-bceee2ef37d8,
b208eebd-1e7e-4c45-9ec5-2858a0e420c3,Ankoku Kishi no Ore Desu ga Saikyou no Paladin wo Mezashimasu
5e856938-7ca8-40b5-8186-fc344258a612,"A Villainess? No, a Heinous Young Lady"
0bf5e730-2aa8-4435-801d-0494f45cbb28,Sokuochi Mayuri-chan
f07a1f1c-1368-42d2-a38a-87d92b72a72a,"Oogami-san, Dadamore Desu"
a369bf77-5d62-44ee-bbb7-1d1d7d7bffbb,The Newly-wed Life of a Witch and a Dragon
ef982414-b1ba-4a1a-a3bd-05503b7d1dd4,Kyou mo E ni Kaita Mochi ga Umai
bfd55efe-1980-4d97-8d0c-e1e944a94d7a,Otoko no Ko Tsuma
8f57b207-5a82-4665-8470-e4989d504a1d,Imouto wa Kanojo ni Dekinai no ni
7324c64a-b35a-4072-84e6-dff029a4af27,Kuroneko to Majo no Kyoushitsu
6df76f5e-3d2e-4add-a8e7-8a9a8320c711,"Welcome Back, Alice"
8a016804-2164-4244-9117-52860776e939,Kishi Danchou no Elf-san datte Otome ga Shitai.
9ef97eba-e0bc-452c-9ed0-bfb645d9b536,Hitoribocchi no ○○ Seikatsu
4cbcecbc-e626-44ff-b4c9-934e5f699b5f,Please Don't Call Me Queen!
f26c0ae5-c8f6-4630-979e-9a5d310bd795,I Only Want to Beat You
9c0f9689-d775-48de-8222-c81571f0ed0e,Isekai Seikatsu no Susume
7e7e9257-f63b-4bbf-b28c-d9614dd216f1,Kuchidome no Gohoubi wa Dansou Otome to Ichaero Desu!
7a47c571-7567-471d-bc65-ff942e3186f8,"Sekai ni Hitori, Zenzokusei Mahou no Tsukaite"
01e360bc-22da-4e86-bbb7-3ae1091a223b,
8b8102da-c875-4dae-a79c-c62e817ff3f5,On the Way to Meet Mom
f7d3a91a-f47a-43ce-9a2c-4da813b15eea,Inu ga Hito ni Naru Hanashi
d816c2ed-a252-4533-97a1-435cc130d6a1,The Life of the Witch Who Remains Single for About 300 Years!
1467be9c-017f-4ac9-996a-2653839bee82,Yakyuu de Sensou suru Isekai de Choukoukoukyuu Ace ga Jakushou Kokka o Sukuu Youdesu
f093706a-f96a-4bef-8ef1-d1db1fa8a7c1,"Hazure Skill ""Kinomi Master"": Skill no Mi (Tabetara Shinu) o Mugen ni Taberareru You ni Natta Ken ni tsuite"
8d8fb382-5d0b-45bc-9aa2-6a059afed8f6,"It's Been 10 Years Since You Asked to Break off Our Engagement, If You Insist That Much, Let's Break It off!"
e7c88847-9a61-4856-94db-fefae51a1d28,
0f13d05a-dacf-43ff-93ca-165523e55a46,The Live
8516915a-51a2-44e0-a915-aff325216a26,Otonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita Ken: after the rain
f0f4bb91-563d-49cd-b6b4-22de131638dd,Okiku-san wa Ichatsukitai
a116298b-1448-46fd-9469-ac1a5b4521fd,Onee Chan wa Koi Youkai
9356fa3f-9ecd-4ff7-a7fe-241884680079,Skip Beat!
334b3730-21a7-4293-af2f-4875abd08ed1,
029dce00-8b2b-44a8-9f27-36fea289f7dc,The Tales of Marielle Clarac
8b12f337-66f9-4bf0-b017-5abcf4425a6d,Pansuto
8fc689d0-6841-4994-b892-4aee83e3010a,I Will Go and Disappear Obediently
8afe7ca6-75d2-41cc-a565-9fbe0b830436,Pulseless Girlfriend
af7cc594-4f6a-4c0a-8f74-16748910dee5,Akagami no Shirayukihime
68c5ca83-b5d7-4d06-baf5-aaf777676d3d,Amakara Gishimai ni Hasamarete Masu
f73cb139-5ecb-4442-a100-ff2e08583797,"Gekizumi Dungeon Desu ga ""Skill: Hanshoku"" de Gyakuten Shitai to Omoimasu"
9dbd08c3-a4ed-4fa3-82e2-18a400f80627,Nimotsu Mochi no Noukin Musou
a3674af0-e98b-4c1f-bf73-61573a9c5fe2,
a05a7c80-723c-4bba-8cc7-bce8e5116bb1,Awkward Senpai (Webcomic)
6e52262f-bcd5-49c4-b93a-f4652d189844,Grandmaster of Demonic Cultivation - Mo Dao Zu Shi
93a6e9e7-b0c9-4e60-b6c3-7806113405dd,Boku wa Ayashii Kimi no Mono
7596b1b5-186e-4284-a89c-d2a083808e6e,Tensei Saki ga Zannen Ouji Datta Ken ~Ima wa Fukkin 1-kai mo Dekinai kedo Yasete Isekai Sukuimasu~
d324ac89-3bea-49e3-b422-6d913f7301e1,Mone-san no Majime Sugiru Tsukiaikata
6d957e71-2468-4043-8b6a-acffd0a23591,My New Friend Wasn't What I Expected
9496f98c-78b9-46d0-a092-d4ccc6759cc9,Otonari ni Ginga
162146eb-672a-4a05-b3b2-0c6303f9614e,Takopii no Genzai
984df7d5-ae4c-43c6-aa65-737b9f37e5ef,My Bias Gets On The Last Train
2c4b353f-d968-461b-be49-4f2599189a79,
b30dfee3-9d1d-4e8d-bfbe-8fcabc3c96f6,JoJo's Bizarre Adventure Part 7 - Steel Ball Run
1693697a-783c-4d3c-a2d3-dc069e137a23,No Home
ea47525d-99df-45b5-9103-dd853f49f8c3,Mairimashita! Iruma-kun: If Episode of Mafia
0fc2cafc-0c2f-419c-a891-5c0745080800,Bungou Stray Dogs: STORM BRINGER
a9dd451c-3c45-4d66-a818-4e1b78855838,Uma Musume: Cinderella Gray
56261e00-c2e5-48b5-b003-f28a58eb80f7,Bungou Stray Dogs Beast
645ed5e1-9a81-4771-9088-8e8265c4bd42,The Eternity For You
4a433d6b-f51a-4c2f-a183-85419fe98efc,Medalist
7e2ddc4c-c07c-4163-bf48-2b7c45f7b7fb,NANA
b603c211-d1f9-4145-a2ac-04dcd5f06329,
319df2e2-e6a6-4e3a-a31c-68539c140a84,Slam Dunk!
67bd081f-1c40-4ae2-95a2-6af29de4fc01,The Horizon
d8dcbff1-a8b6-4fcf-88de-3977aa5cef33,
82148d28-92b9-4f02-9996-07b4017d2be7,The Wind Spell
fe18fe91-fa82-441c-9d87-66414d59a622,Exhibition Catalog INOUENO: Mangetsu Edition
ae163fec-29d0-42f9-9fac-b751fc0f9035,The Disastrous Life of Saiki K.
f5bf9cc3-d003-47fe-bc76-99774b2a0562,Nichijou
62b74aa6-24df-4b91-b76d-39e7ab3c3ca5,REAL
dd8a907a-3850-4f95-ba03-ba201a8399e3,Fullmetal Alchemist
e939aa14-37e7-4fd1-9923-ddad014c5c1e,Kentaro Miura Memorial Manga
151bca3e-db98-4ad2-8d8d-239943b91437,You Shou Yan
87ebd557-8394-4f16-8afe-a8644e555ddc,Hirayasumi
5896e05d-3900-4947-baf8-403a9d8fa5ec,Nick & Lever
f7b62193-bdfb-4953-a6c6-0bd1b9a872f9,The Bugle Call: Song of War
05e7e729-2403-4bdd-965a-bde4de9e8484,Tears on a Withered Flower
f65444dc-3694-4e31-a166-8afb2938ed55,Gintama
4bde51e5-e420-45a4-98e9-7405bf2d59ff,A Silent Voice
fb09a201-eaec-4acb-bdff-2f010e8482db,"Mata, Onaji Yume wo Miteita"
af0527c1-8734-4498-b128-7090340bc10d,Dragon Ball (Official Colored)
c5bd7460-644e-40c6-aa66-40d1efaddb58,Zatch Bell! 2
9b96ec17-deb7-402b-b822-ae40e03533db,Gakuen Babysitters
b8faa8ab-cb4e-416f-829d-d2a6042ba5ac,Ikoku Nikki
9e07e15f-4c60-4a45-86ab-45cae8c38b64,Machida-kun's World
d58abdf4-9268-41d8-9920-f8fe8858a173,Shiori Experience - Jimi na Watashi to Hen na Ojisan
1e84acd4-6e94-4b24-81a4-db236840d578,Kimi no Suizou wo Tabetai
a460ab18-22c1-47eb-a08a-9ee85fe37ec8,Bleach (Official Colored)
9ed16bc9-f570-4e71-8dda-aebc098b683b,The Legend of the Northern Blade
a3f91d0b-02f5-4a3d-a2d0-f0bde7152370,This Gorilla Will Die In 1 Day
dee582b2-2633-4287-86c5-e7a9e51e8bba,Yuusha Goikkou no Kaerimichi
d0f286ac-9ecf-4472-a3d7-1009eb0199e2,Hirano to Kagiura
569963c5-6b0b-4f92-b561-e1304b78b0dc,Bungou Stray Dogs: Wan!
56901ae8-aece-4983-96c3-94751c96a8bb,Bocchi the Rock! Gaiden - Hiroi Kikuri no Fukazake Nikki
28b5d037-175d-4119-96f8-e860e408ebe9,Shimeji Simulation
b700777b-b007-436a-8830-951cd5e1df97,Phantom Busters
b982aa9c-17eb-415d-bcf8-a92f7daf0ae4,Delicious in Dungeon World Guide: The Adventurer's Bible
5b2c7a03-ca53-43f0-abc8-031c0c136ae6,Wonder Cat Kyuu-chan
e896c48c-3150-437d-ba57-d8567eb399ae,Chainsaw Man (Official Colored)
a3d681d7-a239-45a9-8446-5bfc61ca48fa,"Wake Up, Sleeping Beauty"
a812160f-9242-48cb-b0b9-0119841e646b,Her Tale of Shim Chong
a71e9594-6269-447f-99fa-3d4c8e1fff6f,Hakumei & Mikochi: Tiny Little Life in the Woods
2c2a45bc-42c8-4d62-995c-bd5523642ba8,Shimanami Tasogare
1a69d1cc-b060-4f35-8778-4621424fe5f4,Yokohama Kaidashi Kikou
a2c1d849-af05-4bbc-b2a7-866ebb10331f,One Piece (Official Colored)
af96ad04-08d2-4aff-ba50-6794e06c8404,
50eda248-d8a6-4a49-9af2-f4feab4b082c,Daisuki na Tsuma Datta
62608082-d81d-4513-af7d-ae3ffe2423d2,Maiko-san Chi no Makanai-san
8cc979c5-9c2d-4c16-9e83-e0a30dbcc6c7,A Man and His Cat
2a6d6ea2-18a5-4a31-9777-f4bb5bd32726,Little Mushroom
50df75f2-22c5-46c3-9212-8f5997940c99,Fight Class 3 (Webtoon Version)
c1c408f6-3dec-4d62-b6b3-b57e615d933c,Wind Breaker
7bb7e5ae-a784-4009-98b2-8ad4a7541548,Diamond no Ace: Act II
2c3cd370-04bd-4994-87dc-e54a4d80c4ec,Natsume Yuujinchou
95543d8f-05ba-4345-8800-bc75f4a3ed78,Chichi to Hige-Gorilla to Watashi
e1b7fb5c-dc71-4727-8086-5d89e144091f,Angel Densetsu
322f11ba-7a9d-4a57-83f5-924b8f6319d6,
6d20e6a3-b68b-4615-a67e-9dca97ac8acd,Heretic Slayer Series
e1b08943-1195-4eab-85a4-a7bfc0766eed,One-Armed Amy
d9f7540f-4934-446a-923c-81619b5d3b53,Oh! Dangun
1d9fad4e-b81a-4498-8cce-e5ddfb1e4f03,Moriarty the Patriot
039d717e-9690-47fd-944d-93161b97fbac,Given
4a044644-902f-482b-9737-f018c6f6c1a7,Belladonna no Koibito
4cf9b503-439a-48f7-9fc5-21831087a421,BECK
d8f7ffd5-8ad8-4d17-a40c-12fe7e032674,Kamisama Hajimemashita
1090afe3-3b91-4325-a9b4-d92875aa815e,BLUE GIANT
ce6ae4bc-aab9-43b6-a11a-f79aeb4bf548,Night Patrol Teacher
de900fd3-c94c-4148-bbcb-ca56eaeb57a4,Spice and Wolf
9f73124c-ecfa-49f7-b4e4-0c699cc65957,
4902975b-ddec-4c34-880c-2ecd3434c94b,The Big Bees
4738c7aa-257f-48df-b06d-520f27b3ec9b,Devil May Cry 5 – Visions of V –
127d4af7-4062-45ec-afb7-b8cf33deb3db,Welcome to the Ballroom
ef96c21c-6838-43d1-9b6e-cb30546bba8c,Spirit Circle
832a84fc-5644-40d3-94db-d9b23bda1173,Stargazing Dog
b2ca4e0e-a7d7-4c98-bfa3-c771c643bb68,My Roommate Is a Cat
ffd3aad0-7dcc-47ff-bb36-caa0b9409a2b,Gohan no Otomo
df3f7834-a65b-4d2c-9388-045c9ec03a35,Lord of Mysteries (Remake)
f461e344-2385-46b5-83b8-8776f5ea65d0,The Top Dungeon Farmer
66f311b9-96e8-4645-9e20-cdf72a4c7df9,Love by Mistake
1ee97895-4796-4bcf-bcd1-5ef99c011f8b,Yuru Camp△
63e54dfd-f7a9-473e-a591-28558e229c5b,Zatch Bell!!
224b28bf-4763-4430-a4c1-ec124d283836,
33a103ce-d6c4-4da8-af5a-42f80ae4fe41,Yugami-kun ni wa Tomodachi ga Inai
eb211cad-7fdf-4215-8ea1-5c37a188ce35,Childhood Friend Complex
c02343b3-74e4-4057-b34a-90e08d93f95a,
df2734ee-df2e-453f-966a-4bca48bd922a,
0771c4e7-60f3-4fb5-8708-d779f0a0e023,Mushishi
553d4b8f-9ab9-4711-8ed2-ef337d8e7923,Wandance
f6af213d-a0ce-4925-8026-698f68d1402a,Zense Coupling
936f0ba5-ca65-4de4-99b1-528c02a4454d,HUNTER x HUNTER (Official Colored)
3215fb61-811d-4fa2-8cee-97214058b52d,Blue Archive - 1 Hoshino a Day (Doujinshi)
d64b0768-bebe-433c-b923-99870503c0a3,Dark Gathering
21f54bc1-aefd-4be1-8284-5858b1df0e55,Initial D
bc41ee4b-9a40-402b-babd-55c230094325,Touge Oni
1b920c57-b359-422c-8d6d-1022c79cc8bb,Can You Fall in Love With the Skeleton?
661a792b-6729-4f54-af20-4108db55ccf4,Ouran High School Host Club
107be290-6a4b-4974-a9c5-3761a2514823,Azumanga Daioh (2009 Print)
3ddfe740-8b05-4ac4-be90-9f1e5b8fe1ea,"Nee Nee, Nene-san."
25aaabb1-9f74-4469-a8d6-1eac5924cc79,Pandora Hearts
4ee5e960-6329-4e1d-b038-93e8e0d53589,Tomorrow's Joe
ca702a1d-f7ef-43b7-baa0-e323dda4f6de,To Be an Actor
9e76dadd-e0c6-452a-9f7d-b9f2ae85bc35,The Hitman Stans
9eb78304-0436-484d-9a79-a925b45e2731,Wind Breaker
98467236-8e2b-4f3d-ae7d-20ef4a84417a,How I Attended an All-Guy's Mixer
e171c073-4415-499b-85bc-ea93825127ac,Pluto
52d4ad1e-d02c-4fef-81d6-1e758e699d31,Hatarakanai Futari
f8c3f18c-d75b-4750-86f3-bbbc75fd2ea2,Jinrui o Metsubou Sasete wa Ikemasen
334019e1-18bb-4ac0-b35c-0e8efb1e481c,"JoJo's Bizarre Adventure, Part 9: The JOJOLands (Official Colored)"
e9b1d4ba-b8fb-48c3-8d52-5a4eefd05980,Fruits Basket
d21fcf09-3de1-45f1-9846-c1d8bbbe70ee,Tiger Coming in
3fbeec9f-9c47-4565-8f79-972807c99279,Sengoku Youko
3ddd480b-c2ad-4a1e-be79-7105c7df0d47,After School Lessons for Unripe Apples
e5357466-c8a2-4259-9b02-2580185bd2bb,BILLY BAT
7c0dbcc2-f990-4d15-b084-4853050f02d3,After-school Hanako-kun
40bc649f-7b49-4645-859e-6cd94136e722,
04b6cb84-d641-490a-8141-5426b15cecb9,Blank Canvas: My So-Called Artist's Journey
819238d7-f4aa-4ba3-9a79-a695dc62200b,Special Civil Servant
b461d615-1bed-4dea-b1fb-99d862c98ea6,Shokuba to Jitaku de Gap no Aru Papa
28567105-e14a-49af-92c1-d3196dc6b446,See You in My 19th Life
33d1ba42-be1f-4a99-9943-aa8da1a02bdf,Here U Are
99e883fd-04f6-449b-ab23-1d904695d272,
cbf174ca-af25-4410-82fa-498a6df9ad3c,BE BLUES ~Ao ni Nare~
a31e2583-0a30-47ca-8254-269a43262415,Fluttering Feelings
04f2b88a-e167-410e-ac38-4fd4777f4e0f,Soulmate
dc90853b-a3e6-4d5b-8b47-1fa15aa15923,
